valence,danceability,energy,tempo,acousticness,instrumentalness,speechiness,popularity,explicit
0.8370000000000001,0.74,0.512,146.037,0.757,0.0,0.0507,0,0
0.8009999999999999,0.57,0.277,76.632,0.962,0.0,0.0648,0,0
0.743,0.481,0.221,88.538,0.995,1.78e-06,0.163,0,0
0.542,0.3229999999999999,0.458,186.768,0.97,0.928,0.0526,0,0
0.152,0.628,0.091,130.486,0.784,0.000944,0.0398,0,0
0.524,0.374,0.383,169.83599999999996,0.987,0.0,0.188,0,0
0.758,0.667,0.408,132.023,0.7490000000000001,0.0,0.0286,0,0
0.552,0.489,0.392,140.085,0.8690000000000001,0.0,0.0333,0,0
0.765,0.687,0.173,114.198,0.993,0.0,0.0772,0,0
0.8140000000000001,0.684,0.262,120.389,0.996,0.975,0.0666,0,0
0.659,0.335,0.096,147.183,0.996,0.7659999999999999,0.0883,0,0
0.6679999999999999,0.396,0.246,63.823,0.99,0.893,0.0565,0,0
0.588,0.594,0.231,117.917,0.992,0.932,0.0608,0,0
0.488,0.7240000000000001,0.3229999999999999,109.014,0.815,0.0,0.0303,0,0
0.0661,0.419,0.114,127.638,0.994,0.96,0.0476,0,0
0.664,0.515,0.219,85.385,0.955,0.0,0.108,0,0
0.8270000000000001,0.6459999999999999,0.345,122.159,0.995,3.82e-06,0.072,0,0
0.655,0.721,0.238,111.372,0.994,0.162,0.0419,12,0
0.8320000000000001,0.6779999999999999,0.395,184.446,0.816,0.24,0.133,13,0
0.542,0.7120000000000001,0.312,76.98100000000002,0.818,0.0,0.0552,11,0
0.648,0.693,0.319,107.014,0.946,0.0121,0.0545,7,0
0.8540000000000001,0.865,0.326,108.316,0.981,0.236,0.0492,7,0
0.763,0.625,0.275,104.05,0.989,0.8240000000000001,0.0358,6,0
0.923,0.7809999999999999,0.303,110.684,0.983,0.0821,0.0417,6,0
0.962,0.618,0.568,128.99,0.952,0.868,0.083,7,0
0.688,0.61,0.784,131.186,0.94,0.105,0.266,5,0
0.825,0.614,0.504,101.04,0.995,0.243,0.0332,6,0
0.7759999999999999,0.679,0.287,111.344,0.93,0.212,0.0427,4,0
0.6579999999999999,0.588,0.209,169.049,0.995,0.853,0.114,4,0
0.366,0.488,0.204,104.229,0.987,0.0954,0.0447,5,0
0.905,0.6779999999999999,0.458,111.731,0.973,0.929,0.0478,4,0
0.961,0.625,0.346,177.112,0.987,0.928,0.0686,4,0
0.7809999999999999,0.765,0.378,105.349,0.8590000000000001,0.8370000000000001,0.0796,3,0
0.871,0.826,0.447,95.616,0.951,0.24,0.0547,4,0
0.741,0.622,0.527,96.512,0.99,0.879,0.0468,3,0
0.918,0.491,0.33,207.459,0.84,0.8959999999999999,0.0763,2,0
0.924,0.736,0.286,104.57,0.986,0.0878,0.0457,4,0
0.665,0.657,0.363,161.306,0.932,0.0348,0.4,3,0
0.8690000000000001,0.664,0.273,105.798,0.966,0.861,0.0445,2,0
0.921,0.422,0.392,189.586,0.889,0.515,0.0388,3,0
0.25,0.536,0.0815,112.243,0.992,0.0261,0.0494,2,0
0.315,0.581,0.132,71.587,0.8959999999999999,0.0405,0.033,2,0
0.481,0.674,0.176,98.984,0.992,0.0264,0.0574,1,0
0.753,0.565,0.448,85.618,0.922,0.0434,0.0554,1,0
0.684,0.563,0.23,99.411,0.99,0.908,0.0328,1,0
0.659,0.649,0.5870000000000001,110.947,0.983,0.495,0.147,2,0
0.909,0.624,0.404,112.317,0.964,0.0587,0.0474,3,0
0.436,0.508,0.262,137.012,0.887,0.0343,0.0405,2,0
0.763,0.416,0.24,171.83,0.974,0.023,0.0656,2,0
0.711,0.636,0.26,97.797,0.988,0.0502,0.0449,2,0
0.8420000000000001,0.6709999999999999,0.383,116.628,0.971,0.0306,0.0385,1,0
0.968,0.741,0.535,118.205,0.981,0.765,0.0411,2,0
0.564,0.291,0.153,177.144,0.995,0.0188,0.0586,0,0
0.746,0.439,0.158,168.59599999999998,0.989,0.862,0.0732,0,0
0.352,0.589,0.254,116.602,0.996,0.952,0.0576,0,0
0.556,0.6859999999999999,0.235,118.773,0.996,0.978,0.104,0,0
0.799,0.396,0.28,211.83900000000003,0.995,0.939,0.049,0,0
0.63,0.524,0.532,116.661,0.996,0.943,0.385,0,0
0.397,0.601,0.177,72.738,0.996,0.941,0.0701,0,0
0.276,0.755,0.65,90.951,0.612,0.000153,0.42,0,0
0.619,0.682,0.3,121.616,0.995,0.979,0.0607,0,0
0.688,0.605,0.154,124.756,0.996,0.931,0.0626,0,0
0.547,0.332,0.278,179.54,0.987,0.963,0.0748,0,0
0.15,0.408,0.198,120.807,0.98,0.9,0.0552,0,0
0.6920000000000001,0.463,0.24,138.878,0.996,0.906,0.127,0,0
0.71,0.425,0.652,176.25599999999997,0.996,0.843,0.0707,0,0
0.614,0.371,0.429,83.762,0.996,0.968,0.3670000000000001,0,0
0.835,0.462,0.277,91.775,0.994,3.57e-06,0.058,0,0
0.387,0.5479999999999999,0.181,108.274,0.975,0.0213,0.0491,0,0
0.809,0.687,0.557,121.011,0.6709999999999999,0.000468,0.0594,0,0
0.835,0.626,0.452,125.293,0.968,0.0252,0.0698,0,0
0.101,0.3720000000000001,0.0909,71.866,0.984,0.8540000000000001,0.0557,0,0
0.765,0.508,0.491,74.513,0.996,0.931,0.219,0,0
0.841,0.7070000000000001,0.316,90.009,0.985,0.0,0.0686,0,0
0.726,0.778,0.179,96.408,0.985,0.755,0.0502,1,0
0.296,0.59,0.138,81.219,0.772,0.000221,0.0628,0,0
0.893,0.588,0.316,172.762,0.996,0.966,0.0668,0,0
0.588,0.634,0.438,127.552,0.996,0.956,0.253,0,0
0.901,0.6609999999999999,0.239,93.021,0.931,0.0,0.243,0,0
0.515,0.382,0.222,80.039,0.992,0.902,0.0712,0,0
0.428,0.5329999999999999,0.219,71.05,0.996,0.911,0.0827,0,0
0.96,0.657,0.455,143.431,0.624,0.00194,0.0547,0,0
0.552,0.647,0.5870000000000001,119.703,0.601,0.635,0.0638,0,0
0.752,0.369,0.506,120.913,0.996,0.942,0.182,0,0
0.949,0.628,0.403,77.773,0.996,0.898,0.0352,0,0
0.7290000000000001,0.6559999999999999,0.467,129.865,0.991,0.0,0.177,0,0
0.856,0.727,0.411,111.371,0.89,0.105,0.0622,1,0
0.6890000000000001,0.6659999999999999,0.329,109.65,0.995,0.227,0.033,0,0
0.745,0.589,0.895,141.475,0.821,0.675,0.103,0,0
0.494,0.5589999999999999,0.138,111.322,0.995,0.907,0.117,0,0
0.623,0.585,0.306,116.973,0.996,0.954,0.0774,0,0
0.937,0.722,0.267,126.281,0.975,0.0,0.0926,0,0
0.517,0.61,0.374,138.204,0.991,0.0,0.293,0,0
0.505,0.404,0.314,74.166,0.99,0.0,0.0785,0,0
0.693,0.374,0.458,134.416,0.995,0.911,0.0369,0,0
0.81,0.644,0.262,64.835,0.995,7.66e-06,0.0767,0,0
0.541,0.494,0.232,65.9,0.996,0.927,0.175,0,0
0.556,0.334,0.382,202.861,0.995,0.8859999999999999,0.0393,0,0
0.617,0.602,0.333,77.438,0.784,1.22e-06,0.0284,0,0
0.8029999999999999,0.725,0.284,119.168,0.996,0.961,0.0691,0,0
0.7,0.653,0.251,116.703,0.996,0.96,0.0681,0,0
0.705,0.225,0.4320000000000001,171.9,0.995,0.983,0.058,0,0
0.451,0.339,0.623,80.847,0.000847,0.0125,0.0481,0,0
0.721,0.6,0.256,81.477,0.995,1.72e-06,0.0932,0,0
0.647,0.3,0.369,71.88,0.996,0.948,0.0598,0,0
0.456,0.494,0.212,80.28699999999998,0.991,0.0,0.0332,0,0
0.923,0.438,0.338,209.855,0.988,0.925,0.0479,0,0
0.7120000000000001,0.616,0.302,136.155,0.993,0.0,0.161,0,0
0.322,0.487,0.0849,132.86,0.996,0.818,0.0969,0,0
0.236,0.389,0.3720000000000001,133.53799999999998,0.996,0.952,0.0709,0,0
0.475,0.393,0.388,213.448,0.996,0.967,0.176,0,0
0.6809999999999999,0.4320000000000001,0.257,71.063,0.996,0.927,0.0805,0,0
0.601,0.467,0.36,119.334,0.996,0.897,0.0516,0,0
0.507,0.397,0.334,136.523,0.995,0.978,0.0706,0,0
0.7,0.53,0.297,128.019,0.995,0.912,0.136,0,0
0.647,0.355,0.299,130.437,0.995,0.7709999999999999,0.0456,0,0
0.757,0.585,0.362,183.728,0.995,0.769,0.0934,0,0
0.6859999999999999,0.794,0.327,108.723,0.993,0.0294,0.0535,0,0
0.8009999999999999,0.6890000000000001,0.319,97.806,0.99,0.523,0.0612,0,0
0.0,0.0,0.0258,0.0,0.996,0.768,0.0,0,0
0.823,0.65,0.599,116.474,0.6579999999999999,0.000117,0.0536,1,0
0.579,0.443,0.0558,74.416,0.994,0.929,0.119,0,0
0.6729999999999999,0.613,0.578,134.619,0.5710000000000001,0.0526,0.0305,0,0
0.603,0.738,0.285,112.954,0.996,0.838,0.0537,0,0
0.628,0.59,0.37,80.482,0.469,0.0,0.0367,0,0
0.922,0.451,0.599,183.705,0.996,0.911,0.11,0,0
0.672,0.6890000000000001,0.245,126.603,0.996,0.916,0.0671,0,0
0.7440000000000001,0.64,0.311,124.044,0.995,0.973,0.0539,0,0
0.327,0.424,0.309,127.24,0.996,0.946,0.0591,0,0
0.872,0.5760000000000001,0.487,131.30700000000002,0.991,0.963,0.0987,0,0
0.634,0.494,0.111,127.714,0.995,0.684,0.0653,0,0
0.575,0.209,0.52,173.264,0.996,0.987,0.0739,0,0
0.7809999999999999,0.436,0.4920000000000001,127.168,0.995,0.967,0.0977,0,0
0.882,0.6579999999999999,0.398,157.969,0.713,0.0,0.0434,0,0
0.453,0.478,0.601,140.472,0.00262,0.0125,0.0434,0,0
0.902,0.315,0.278,202.084,0.996,0.975,0.0607,0,0
0.5539999999999999,0.37,0.4,127.293,0.996,0.985,0.0697,0,0
0.953,0.6920000000000001,0.273,71.256,0.993,8e-06,0.0921,1,0
0.715,0.301,0.312,68.673,0.995,0.916,0.0527,0,0
0.726,0.386,0.518,117.085,0.996,0.882,0.0446,0,0
0.745,0.434,0.322,203.564,0.995,0.883,0.0497,0,0
0.8320000000000001,0.524,0.383,164.574,0.861,0.0,0.0544,0,0
0.586,0.825,0.251,75.416,0.996,0.898,0.0775,0,0
0.833,0.723,0.381,118.719,0.992,2.01e-06,0.482,0,0
0.7659999999999999,0.674,0.318,130.672,0.996,0.931,0.256,0,0
0.918,0.583,0.301,181.885,0.977,0.515,0.218,0,0
0.8220000000000001,0.523,0.189,123.954,0.991,0.94,0.106,0,0
0.436,0.387,0.715,129.754,0.0126,0.623,0.118,0,0
0.44,0.456,0.325,127.493,0.996,0.95,0.129,0,0
0.675,0.654,0.326,79.84,0.763,0.0,0.0706,0,0
0.878,0.8009999999999999,0.398,106.301,0.995,0.895,0.0459,0,0
0.354,0.382,0.274,127.386,0.995,0.0201,0.062,0,0
0.727,0.534,0.166,129.39600000000002,0.995,0.0,0.0719,0,0
0.7759999999999999,0.58,0.117,130.235,0.996,0.934,0.129,0,0
0.361,0.5920000000000001,0.115,115.759,0.951,6.61e-06,0.041,0,0
0.443,0.456,0.116,132.705,0.995,0.954,0.1,0,0
0.306,0.47,0.0838,116.989,0.995,0.8340000000000001,0.0726,0,0
0.969,0.6709999999999999,0.4920000000000001,109.993,0.995,0.898,0.0395,0,0
0.908,0.375,0.319,163.387,0.995,0.8740000000000001,0.0441,0,0
0.69,0.597,0.113,65.457,0.996,0.904,0.1639999999999999,0,0
0.736,0.746,0.231,115.355,0.996,0.956,0.0842,0,0
0.385,0.731,0.233,124.516,0.996,0.967,0.264,0,0
0.5329999999999999,0.619,0.282,103.758,0.994,0.451,0.0412,0,0
0.495,0.547,0.568,135.524,0.954,0.356,0.0301,0,0
0.412,0.457,0.287,95.47,0.996,0.917,0.193,0,0
0.775,0.71,0.311,106.585,0.991,0.923,0.0374,0,0
0.487,0.535,0.151,81.78699999999998,0.995,0.0,0.0675,0,0
0.541,0.327,0.271,93.289,0.98,9.24e-05,0.0429,0,0
0.8340000000000001,0.545,0.439,121.012,0.995,0.941,0.0815,0,0
0.493,0.329,0.17,64.447,0.992,0.401,0.0627,0,0
0.8,0.499,0.49,122.224,0.995,0.934,0.123,0,0
0.883,0.753,0.316,105.504,0.996,0.861,0.047,0,0
0.754,0.747,0.289,65.831,0.99,0.0,0.107,0,0
0.965,0.677,0.456,104.675,0.996,0.797,0.041,0,0
0.5720000000000001,0.334,0.311,168.437,0.995,0.97,0.0748,0,0
0.68,0.591,0.5379999999999999,115.426,0.996,0.9,0.0724,0,0
0.757,0.728,0.3229999999999999,104.668,0.995,0.764,0.0363,0,0
0.44,0.574,0.524,127.607,0.996,0.947,0.105,0,0
0.789,0.54,0.365,158.53,0.8640000000000001,2.73e-06,0.0537,0,0
0.83,0.546,0.305,83.00399999999998,0.989,0.9,0.0517,0,0
0.759,0.461,0.5870000000000001,67.355,0.99,0.973,0.49,0,0
0.795,0.262,0.515,74.955,0.996,0.966,0.0685,0,0
0.688,0.616,0.325,118.544,0.996,0.96,0.0441,0,0
0.605,0.346,0.339,92.245,0.995,1.6e-05,0.039,0,0
0.622,0.535,0.279,149.034,0.996,0.949,0.0844,0,0
0.55,0.513,0.305,116.572,0.996,0.897,0.248,0,0
0.55,0.565,0.605,116.593,0.945,0.8759999999999999,0.0325,0,0
0.685,0.51,0.263,125.761,0.996,0.961,0.0705,0,0
0.802,0.778,0.39,93.941,0.606,0.0303,0.0645,0,0
0.836,0.753,0.47,102.994,0.929,0.00462,0.118,1,0
0.46,0.484,0.387,91.558,0.994,0.917,0.0315,2,0
0.76,0.69,0.4270000000000001,105.231,0.994,0.845,0.0406,0,0
0.92,0.735,0.325,112.052,0.996,0.911,0.0549,0,0
0.84,0.742,0.805,112.84,0.919,0.578,0.036,0,0
0.6970000000000001,0.476,0.149,86.447,0.996,0.0,0.0492,0,0
0.775,0.76,0.354,113.981,0.732,5.24e-05,0.0711,0,0
0.963,0.778,0.38,107.463,0.982,0.431,0.038,0,0
0.731,0.423,0.441,72.046,0.996,0.914,0.0447,0,0
0.862,0.52,0.381,184.814,0.8140000000000001,0.0227,0.0506,1,0
0.921,0.595,0.407,200.905,0.993,0.256,0.0654,0,0
0.5489999999999999,0.653,0.211,123.96,0.996,0.862,0.066,0,0
0.401,0.477,0.446,83.291,0.0231,0.0391,0.0402,0,0
0.0,0.0,0.315,0.0,0.996,0.956,0.0,0,0
0.7190000000000001,0.731,0.386,126.444,0.765,0.126,0.0331,0,0
0.728,0.767,0.236,93.567,0.8959999999999999,0.0677,0.0698,0,0
0.616,0.484,0.357,174.226,0.995,0.943,0.223,0,0
0.743,0.402,0.244,210.421,0.995,0.809,0.0503,0,0
0.755,0.594,0.329,80.329,0.993,0.0,0.263,0,0
0.648,0.618,0.278,176.77599999999995,0.996,0.866,0.0628,0,0
0.6920000000000001,0.394,0.375,83.214,0.996,0.901,0.0437,0,0
0.6729999999999999,0.426,0.223,208.925,0.995,0.913,0.0426,0,0
0.568,0.38,0.459,124.502,0.995,0.911,0.338,0,0
0.585,0.313,0.0773,201.031,0.996,0.959,0.052,0,0
0.563,0.524,0.269,183.752,0.966,0.825,0.11,0,0
0.5870000000000001,0.4320000000000001,0.264,118.359,0.996,0.925,0.0585,0,0
0.479,0.742,0.21,117.433,0.996,0.938,0.0801,0,0
0.705,0.406,0.45,72.514,0.996,0.97,0.25,0,0
0.58,0.6779999999999999,0.175,112.941,0.969,0.00105,0.0301,37,0
0.406,0.455,0.0804,77.926,0.98,0.000317,0.04,30,0
0.805,0.531,0.17,165.165,0.991,0.174,0.0771,30,0
0.149,0.513,0.108,103.752,0.992,0.932,0.0315,29,0
0.85,0.6659999999999999,0.336,183.833,0.982,0.733,0.222,22,0
0.657,0.377,0.4970000000000001,169.203,0.939,0.946,0.0332,24,0
0.647,0.68,0.241,84.91,0.981,0.0,0.0634,26,0
0.925,0.7829999999999999,0.3,99.102,0.915,0.478,0.13,20,0
0.634,0.41,0.23,174.06599999999997,0.935,0.888,0.0602,23,0
0.917,0.6890000000000001,0.222,145.205,0.852,0.924,0.127,22,0
0.288,0.473,0.0887,78.675,0.988,0.0,0.0418,20,0
0.652,0.5720000000000001,0.449,125.729,0.984,0.0774,0.038,15,0
0.57,0.6709999999999999,0.324,164.628,0.983,8.340000000000001e-05,0.106,13,0
0.768,0.583,0.288,177.64700000000005,0.993,0.109,0.123,11,0
0.498,0.804,0.217,131.11700000000002,0.945,0.0687,0.0602,14,0
0.784,0.631,0.347,101.803,0.992,0.0136,0.0601,10,0
0.43,0.35,0.213,85.369,0.954,0.0,0.0399,14,0
0.852,0.731,0.341,101.408,0.968,0.138,0.146,13,0
0.8270000000000001,0.6920000000000001,0.467,97.858,0.985,0.0965,0.0897,8,0
0.495,0.625,0.223,125.495,0.985,0.0255,0.0577,7,0
0.77,0.7509999999999999,0.282,154.265,0.995,0.000778,0.0697,6,0
0.451,0.541,0.258,183.702,0.995,0.614,0.0865,6,0
0.759,0.618,0.141,138.691,0.996,0.91,0.113,6,0
0.209,0.345,0.127,71.003,0.991,0.000133,0.0372,7,0
0.809,0.6940000000000001,0.363,101.726,0.8490000000000001,0.552,0.103,9,0
0.706,0.73,0.213,140.34,0.897,0.0,0.0554,5,0
0.259,0.326,0.117,92.875,0.983,6.32e-06,0.0446,6,0
0.489,0.568,0.112,95.221,0.962,0.0,0.0747,10,0
0.7509999999999999,0.622,0.287,94.987,0.995,0.163,0.153,5,0
0.603,0.5379999999999999,0.333,174.542,0.988,0.158,0.0764,8,0
0.6779999999999999,0.573,0.295,146.336,0.988,0.000139,0.0525,4,0
0.954,0.6679999999999999,0.288,95.922,0.85,0.25,0.0747,5,0
0.565,0.595,0.257,166.855,0.994,0.335,0.215,5,0
0.56,0.7,0.197,120.542,0.954,0.0,0.136,6,0
0.607,0.672,0.146,122.127,0.97,0.0182,0.0472,3,0
0.202,0.376,0.104,90.542,0.992,8.15e-06,0.0488,5,0
0.913,0.551,0.343,203.051,0.949,2.44e-05,0.118,4,0
0.902,0.797,0.449,113.216,0.996,0.895,0.0826,5,0
0.494,0.552,0.266,157.75799999999995,0.963,0.0152,0.142,6,0
0.674,0.7240000000000001,0.324,94.042,0.84,0.872,0.0631,5,0
0.294,0.594,0.188,83.759,0.987,0.0,0.0406,4,0
0.733,0.6679999999999999,0.132,122.527,0.956,4.84e-06,0.094,5,0
0.823,0.5579999999999999,0.58,177.79,0.901,0.915,0.121,4,0
0.962,0.8009999999999999,0.341,107.101,0.938,0.15,0.0927,3,0
0.452,0.435,0.36,71.27600000000002,0.982,0.0105,0.206,3,0
0.855,0.934,0.609,107.321,0.959,0.889,0.0636,4,0
0.16,0.183,0.141,81.125,0.975,0.833,0.0363,4,0
0.8640000000000001,0.7759999999999999,0.376,106.555,0.992,0.0341,0.0436,5,0
0.785,0.573,0.171,147.841,0.981,0.0641,0.0442,5,0
0.955,0.6970000000000001,0.429,100.54,0.962,0.514,0.0583,4,0
0.9,0.597,0.337,187.665,0.989,0.8420000000000001,0.136,2,0
0.922,0.775,0.285,83.803,0.985,0.138,0.0597,5,0
0.97,0.721,0.493,104.167,0.981,0.728,0.0354,3,0
0.7040000000000001,0.617,0.435,154.89,0.915,0.00405,0.0466,4,0
0.895,0.823,0.613,114.038,0.846,0.8859999999999999,0.0674,5,0
0.882,0.6859999999999999,0.216,174.4,0.996,0.901,0.0959,4,0
0.867,0.7240000000000001,0.335,106.338,0.993,0.71,0.0411,3,0
0.7859999999999999,0.596,0.341,170.338,0.995,0.0929,0.271,3,0
0.429,0.499,0.0748,113.268,0.924,0.014,0.044,4,0
0.889,0.848,0.35,114.518,0.937,0.117,0.0583,5,0
0.604,0.4320000000000001,0.461,178.09799999999996,0.973,0.755,0.0533,4,0
0.431,0.667,0.122,119.835,0.974,0.197,0.0441,3,0
0.8909999999999999,0.759,0.34,102.731,0.989,0.0721,0.0801,3,0
0.4970000000000001,0.464,0.867,119.664,0.736,0.5429999999999999,0.135,2,0
0.784,0.526,0.428,176.68099999999995,0.81,0.86,0.317,2,0
0.96,0.787,0.502,111.209,0.718,0.105,0.0529,3,0
0.685,0.536,0.494,180.142,0.845,0.00982,0.472,2,0
0.769,0.597,0.353,92.098,0.826,0.35,0.166,2,0
0.787,0.644,0.123,189.67,0.995,0.858,0.394,3,0
0.621,0.59,0.249,139.101,0.923,0.337,0.0313,3,0
0.327,0.255,0.13,80.426,0.991,0.00114,0.0358,2,0
0.601,0.775,0.235,120.288,0.957,0.0,0.108,2,0
0.6729999999999999,0.628,0.227,128.357,0.958,0.0,0.0824,3,0
0.324,0.223,0.386,62.335,0.8009999999999999,2.09e-05,0.0653,2,0
0.675,0.4270000000000001,0.267,75.715,0.944,0.00331,0.0439,2,0
0.893,0.74,0.604,123.043,0.972,0.0719,0.123,2,0
0.7440000000000001,0.767,0.69,119.293,0.941,0.272,0.335,3,0
0.946,0.7959999999999999,0.341,117.325,0.97,0.0313,0.0567,3,0
0.29,0.272,0.379,114.589,0.938,0.0331,0.0316,2,0
0.918,0.5770000000000001,0.478,175.273,0.897,0.799,0.0859,2,0
0.8759999999999999,0.708,0.424,124.781,0.951,0.00024,0.145,3,0
0.522,0.517,0.293,131.702,0.968,0.035,0.0416,3,0
0.8859999999999999,0.575,0.318,171.98,0.921,0.735,0.1,3,0
0.939,0.625,0.366,94.231,0.995,0.741,0.056,2,0
0.55,0.636,0.038,95.043,0.991,0.0,0.0516,2,0
0.88,0.799,0.409,88.61399999999998,0.906,0.1669999999999999,0.0825,3,0
0.8059999999999999,0.521,0.539,93.412,0.969,0.000575,0.508,3,0
0.12,0.397,0.165,109.488,0.982,0.000604,0.053,3,0
0.56,0.5660000000000001,0.642,137.34,0.757,0.254,0.0472,3,0
0.875,0.693,0.332,163.991,0.913,0.877,0.139,4,0
0.882,0.841,0.6940000000000001,106.237,0.8009999999999999,0.7290000000000001,0.0988,2,0
0.415,0.481,0.157,92.374,0.985,1.3e-06,0.0684,3,0
0.479,0.7170000000000001,0.178,84.079,0.955,0.519,0.0607,3,0
0.573,0.669,0.309,112.189,0.991,0.0,0.0723,3,0
0.436,0.613,0.127,122.776,0.947,0.000131,0.0793,2,0
0.902,0.7340000000000001,0.474,132.78799999999998,0.927,0.0762,0.256,3,0
0.8140000000000001,0.545,0.647,140.096,0.7859999999999999,0.727,0.148,2,0
0.898,0.812,0.491,130.289,0.945,0.8540000000000001,0.0511,2,0
0.312,0.3,0.215,97.463,0.922,0.0398,0.0351,3,0
0.638,0.7509999999999999,0.378,128.665,0.979,1.42e-06,0.462,2,0
0.735,0.496,0.418,172.257,0.774,0.637,0.197,2,0
0.722,0.7440000000000001,0.147,100.262,0.964,0.526,0.0595,3,0
0.505,0.468,0.149,134.243,0.99,2.51e-06,0.0516,4,0
0.422,0.7170000000000001,0.1369999999999999,120.821,0.978,0.0,0.149,0,0
0.49,0.618,0.214,74.541,0.98,0.0,0.195,0,0
0.667,0.669,0.22,115.552,0.996,0.901,0.0718,0,0
0.512,0.535,0.0771,116.449,0.995,0.902,0.067,0,0
0.187,0.42,0.27,79.458,0.996,0.878,0.13,0,0
0.6890000000000001,0.535,0.28,70.40100000000002,0.987,9.5e-05,0.186,0,0
0.159,0.321,0.0307,62.307,0.991,0.000371,0.0521,0,0
0.828,0.439,0.136,95.57,0.995,0.93,0.042,0,0
0.816,0.708,0.295,147.411,0.976,0.00496,0.283,0,0
0.46,0.343,0.161,127.287,0.991,0.878,0.0546,0,0
0.898,0.679,0.438,113.682,0.99,0.0,0.075,0,0
0.784,0.8909999999999999,0.486,114.923,0.989,0.017,0.0741,0,0
0.733,0.534,0.11,128.092,0.994,0.934,0.0595,0,0
0.701,0.573,0.414,78.154,0.969,0.148,0.0467,1,0
0.55,0.469,0.436,75.081,0.987,0.0276,0.446,0,0
0.162,0.6779999999999999,0.835,140.005,0.314,0.00441,0.264,0,0
0.535,0.622,0.155,107.4,0.975,0.0,0.173,0,0
0.531,0.426,0.0828,131.868,0.994,0.924,0.0711,0,0
0.659,0.617,0.267,106.781,0.904,0.0,0.0392,1,0
0.779,0.731,0.143,116.323,0.996,0.966,0.0911,0,0
0.509,0.454,0.0956,61.298,0.994,0.936,0.062,0,0
0.568,0.462,0.0762,66.493,0.991,0.83,0.0608,0,0
0.963,0.667,0.539,121.589,0.989,0.893,0.0341,0,0
0.564,0.816,0.111,133.454,0.996,0.136,0.0789,1,0
0.75,0.514,0.158,123.55,0.995,0.943,0.0488,0,0
0.852,0.71,0.315,84.67399999999998,0.995,3.46e-06,0.224,0,0
0.472,0.503,0.0943,110.983,0.995,0.946,0.0579,0,0
0.616,0.7290000000000001,0.234,120.432,0.996,0.843,0.101,0,0
0.913,0.735,0.371,99.376,0.996,0.877,0.0533,0,0
0.645,0.716,0.173,98.769,0.996,0.917,0.0546,1,0
0.794,0.764,0.141,121.741,0.996,0.825,0.143,0,0
0.5489999999999999,0.322,0.45,72.69,0.996,0.8440000000000001,0.39,0,0
0.556,0.526,0.0719,125.436,0.995,0.875,0.147,0,0
0.7440000000000001,0.711,0.635,104.181,0.942,0.882,0.0479,0,0
0.319,0.326,0.1689999999999999,64.187,0.979,0.0,0.0309,1,0
0.46,0.32,0.1689999999999999,118.373,0.992,0.98,0.053,0,0
0.8,0.568,0.156,186.689,0.996,0.7340000000000001,0.317,1,0
0.894,0.6709999999999999,0.366,109.651,0.984,0.0,0.0618,0,0
0.733,0.541,0.378,140.41899999999998,0.992,0.000102,0.0777,0,0
0.0543,0.298,0.0436,76.279,0.816,0.00729,0.193,0,0
0.4270000000000001,0.906,0.103,107.829,0.993,0.95,0.045,0,0
0.417,0.563,0.242,113.549,0.996,0.912,0.147,0,0
0.502,0.58,0.225,96.869,0.967,0.0,0.319,1,0
0.5920000000000001,0.6859999999999999,0.127,156.359,0.996,0.3720000000000001,0.0818,1,0
0.379,0.5529999999999999,0.0903,77.04899999999998,0.992,0.0,0.101,0,0
0.315,0.443,0.265,69.038,0.993,0.959,0.46,0,0
0.544,0.654,0.156,139.32299999999998,0.955,0.0,0.382,1,0
0.237,0.279,0.179,90.865,0.969,0.0684,0.0453,0,0
0.6659999999999999,0.435,0.239,130.607,0.993,0.84,0.0785,0,0
0.626,0.4270000000000001,0.361,71.589,0.993,0.506,0.0829,0,0
0.627,0.469,0.305,68.84899999999999,0.992,5.25e-05,0.0779,0,0
0.489,0.627,0.255,111.645,0.996,0.919,0.0739,0,0
0.5670000000000001,0.484,0.101,100.019,0.995,0.7829999999999999,0.0336,0,0
0.662,0.61,0.343,71.72,0.996,0.883,0.353,0,0
0.805,0.828,0.158,115.943,0.996,0.916,0.132,0,0
0.8809999999999999,0.67,0.222,133.096,0.994,7.85e-06,0.0682,0,0
0.579,0.5489999999999999,0.0829,65.139,0.994,0.887,0.0556,0,0
0.8370000000000001,0.63,0.309,126.717,0.996,0.7879999999999999,0.0511,0,0
0.309,0.469,0.0259,83.57600000000002,0.95,0.0,0.311,0,0
0.784,0.53,0.255,67.319,0.994,0.438,0.478,0,0
0.75,0.758,0.434,133.982,0.974,0.0,0.225,0,0
0.348,0.496,0.177,97.915,0.929,0.0,0.0717,1,0
0.527,0.64,0.129,126.108,0.972,0.0,0.0619,1,0
0.125,0.294,0.176,101.202,0.913,0.000214,0.0404,0,0
0.6729999999999999,0.604,0.112,113.544,0.995,0.931,0.204,0,0
0.6679999999999999,0.66,0.11,114.574,0.989,0.0,0.0921,1,0
0.126,0.1669999999999999,0.163,73.344,0.965,0.928,0.0445,0,0
0.7659999999999999,0.284,0.293,95.38,0.964,0.351,0.0584,0,0
0.643,0.6559999999999999,0.175,121.13,0.996,0.925,0.0905,0,0
0.53,0.631,0.222,115.436,0.995,0.97,0.0609,0,0
